vendor,current_price,old_price,product_name,month
Metro,2.29,2.4899999999999998,Whole White Potatoes,10
Metro,2.29,2.4899999999999998,Whole White Potatoes,10
Metro,2.29,2.4899999999999998,Whole White Potatoes,10
Metro,2.29,2.4899999999999998,Whole White Potatoes,10
Metro,2.29,2.4899999999999998,Whole White Potatoes,10
Metro,2.29,2.4899999999999998,Whole White Potatoes,10
Metro,2.29,2.4899999999999998,Whole White Potatoes,10
Metro,2.29,2.4899999999999998,Whole White Potatoes,10
Metro,2.29,2.4899999999999998,Whole White Potatoes,10
Metro,2.29,2.4899999999999998,Whole White Potatoes,10
Metro,2.29,2.4899999999999998,Whole White Potatoes,10
Metro,2.29,2.4899999999999998,Whole White Potatoes,10
Metro,2.29,2.4899999999999998,Whole White Potatoes,10
Metro,2.29,2.4899999999999998,Whole White Potatoes,10
Metro,2.29,2.4899999999999998,Whole White Potatoes,10
Metro,2.29,2.4899999999999998,Whole White Potatoes,10
Metro,2.29,2.4899999999999998,Whole White Potatoes,10
Metro,2.29,2.4899999999999998,Whole White Potatoes,10
Metro,2.29,2.4899999999999998,Whole White Potatoes,10
Metro,2.29,2.4899999999999998,Whole White Potatoes,10
Metro,2.29,2.4899999999999998,Whole White Potatoes,10
Metro,2.29,2.4899999999999998,Whole White Potatoes,11
Metro,2.29,2.4899999999999998,Whole White Potatoes,11
Metro,2.29,2.4899999999999998,Whole White Potatoes,11
Metro,2.29,2.4899999999999998,Whole White Potatoes,11
Metro,2.29,2.4899999999999998,Whole White Potatoes,11
Metro,2.29,2.4899999999999998,Whole White Potatoes,11
Metro,2.29,2.4899999999999998,Whole White Potatoes,11
Metro,2.29,2.4899999999999998,Whole White Potatoes,11
Metro,2.29,2.4899999999999998,Whole White Potatoes,11
Metro,2.29,2.4899999999999998,Whole White Potatoes,11
Metro,2.29,2.4899999999999998,Whole White Potatoes,11
Metro,2.29,2.4899999999999998,Whole White Potatoes,11
Metro,2.29,2.4899999999999998,Whole White Potatoes,11
Metro,2.29,2.4899999999999998,Whole White Potatoes,11
Metro,2.29,2.4899999999999998,Whole White Potatoes,11
Metro,2.29,2.4899999999999998,Whole White Potatoes,11
Metro,2.29,2.4899999999999998,Whole White Potatoes,11
Metro,2.29,2.4899999999999998,Whole White Potatoes,11
Metro,2.29,2.4899999999999998,Whole White Potatoes,11
Metro,2.29,2.4899999999999998,Whole White Potatoes,11
Metro,2.29,2.4899999999999998,Whole White Potatoes,11
Metro,2.29,2.4899999999999998,Whole White Potatoes,11
NoFrills,1.29,1.49,Diced White Potatoes,10
NoFrills,1.29,1.49,Diced White Potatoes,11
NoFrills,1.29,1.49,Diced White Potatoes,11
NoFrills,1.29,1.49,Diced White Potatoes,11
NoFrills,1.29,1.49,Diced White Potatoes,11
NoFrills,1.29,1.49,Diced White Potatoes,11
NoFrills,1.29,1.49,Diced White Potatoes,11
NoFrills,1.29,1.49,Diced White Potatoes,11
NoFrills,1.29,1.49,Diced White Potatoes,11
NoFrills,1.29,1.49,Diced White Potatoes,11
NoFrills,1.29,1.49,Diced White Potatoes,11
NoFrills,1.29,1.49,Diced White Potatoes,11
NoFrills,1.29,1.49,Diced White Potatoes,11
NoFrills,1.29,1.49,Diced White Potatoes,11
NoFrills,1.29,1.49,Diced White Potatoes,11
NoFrills,1.29,1.49,Diced White Potatoes,11
NoFrills,1.29,1.49,Diced White Potatoes,11
NoFrills,1.29,1.49,Diced White Potatoes,11
NoFrills,1.29,1.49,Diced White Potatoes,11
NoFrills,1.29,1.49,Diced White Potatoes,11
NoFrills,1.29,1.49,Diced White Potatoes,11
NoFrills,1.29,1.49,Sliced White Potatoes,10
NoFrills,1.29,1.49,Sliced White Potatoes,11
NoFrills,1.29,1.49,Sliced White Potatoes,11
NoFrills,1.29,1.49,Sliced White Potatoes,11
NoFrills,1.29,1.49,Sliced White Potatoes,11
NoFrills,1.29,1.49,Sliced White Potatoes,11
NoFrills,1.29,1.49,Sliced White Potatoes,11
NoFrills,1.29,1.49,Sliced White Potatoes,11
NoFrills,1.29,1.49,Sliced White Potatoes,11
NoFrills,1.29,1.49,Sliced White Potatoes,11
NoFrills,1.29,1.49,Sliced White Potatoes,11
NoFrills,1.29,1.49,Sliced White Potatoes,11
NoFrills,1.29,1.49,Sliced White Potatoes,11
NoFrills,1.29,1.49,Sliced White Potatoes,11
NoFrills,1.29,1.49,Sliced White Potatoes,11
NoFrills,1.29,1.49,Sliced White Potatoes,11
NoFrills,1.29,1.49,Sliced White Potatoes,11
NoFrills,1.29,1.49,Sliced White Potatoes,11
NoFrills,1.29,1.49,Sliced White Potatoes,11
NoFrills,1.29,1.49,Sliced White Potatoes,11
NoFrills,1.29,1.49,Sliced White Potatoes,11
NoFrills,1.77,4.970000000000001,"White Potatoes, 10 lb Bag",9
NoFrills,1.77,4.970000000000001,"White Potatoes, 10 lb Bag",9
NoFrills,1.77,4.970000000000001,"White Potatoes, 10 lb Bag",9
NoFrills,1.77,4.970000000000001,"White Potatoes, 10 lb Bag",9
NoFrills,1.77,4.970000000000001,"White Potatoes, 10 lb Bag",9
NoFrills,1.77,4.970000000000001,"White Potatoes, 10 lb Bag",10
NoFrills,1.77,4.970000000000001,"White Potatoes, 10 lb Bag",10
NoFrills,3.9899999999999998,4.970000000000001,"White Potatoes, 10 lb Bag",10
NoFrills,3.9899999999999998,4.970000000000001,"White Potatoes, 10 lb Bag",10
NoFrills,3.9899999999999998,4.970000000000001,"White Potatoes, 10 lb Bag",10
NoFrills,3.9899999999999998,4.970000000000001,"White Potatoes, 10 lb Bag",10
NoFrills,3.9899999999999998,4.970000000000001,"White Potatoes, 10 lb Bag",10
NoFrills,3.9899999999999998,4.970000000000001,"White Potatoes, 10 lb Bag",10
NoFrills,3.9899999999999998,4.970000000000001,"White Potatoes, 10 lb Bag",10
NoFrills,1.77,4.970000000000001,"White Potatoes, 10 lb Bag",10
NoFrills,1.77,4.970000000000001,"White Potatoes, 10 lb Bag",10
NoFrills,1.77,4.970000000000001,"White Potatoes, 10 lb Bag",10
NoFrills,1.77,4.970000000000001,"White Potatoes, 10 lb Bag",10
NoFrills,1.77,4.970000000000001,"White Potatoes, 10 lb Bag",10
NoFrills,1.77,4.970000000000001,"White Potatoes, 10 lb Bag",10
NoFrills,1.77,4.970000000000001,"White Potatoes, 10 lb Bag",10
NoFrills,1.29,1.49,Whole White Potatoes,10
NoFrills,1.29,1.49,Whole White Potatoes,11
NoFrills,1.29,1.49,Whole White Potatoes,11
NoFrills,1.29,1.49,Whole White Potatoes,11
NoFrills,1.29,1.49,Whole White Potatoes,11
NoFrills,1.29,1.49,Whole White Potatoes,11
NoFrills,1.29,1.49,Whole White Potatoes,11
NoFrills,1.29,1.49,Whole White Potatoes,11
NoFrills,1.29,1.49,Whole White Potatoes,11
NoFrills,1.29,1.49,Whole White Potatoes,11
NoFrills,1.29,1.49,Whole White Potatoes,11
NoFrills,1.29,1.49,Whole White Potatoes,11
NoFrills,1.29,1.49,Whole White Potatoes,11
NoFrills,1.29,1.49,Whole White Potatoes,11
NoFrills,1.29,1.49,Whole White Potatoes,11
NoFrills,1.29,1.49,Whole White Potatoes,11
NoFrills,1.29,1.49,Whole White Potatoes,11
NoFrills,1.29,1.49,Whole White Potatoes,11
NoFrills,1.29,1.49,Whole White Potatoes,11
NoFrills,1.29,1.49,Whole White Potatoes,11
NoFrills,4.99,6.99,"Yellow Potato, 10 lb Bag",9
NoFrills,4.99,6.99,"Yellow Potato, 10 lb Bag",9
NoFrills,4.99,6.99,"Yellow Potato, 10 lb Bag",9
NoFrills,1.77,6.99,"Yellow Potato, 10 lb Bag",9
NoFrills,1.77,6.99,"Yellow Potato, 10 lb Bag",9
NoFrills,1.77,6.99,"Yellow Potato, 10 lb Bag",9
NoFrills,1.77,6.99,"Yellow Potato, 10 lb Bag",9
NoFrills,1.77,6.99,"Yellow Potato, 10 lb Bag",9
NoFrills,1.77,6.99,"Yellow Potato, 10 lb Bag",10
NoFrills,1.77,6.99,"Yellow Potato, 10 lb Bag",10
NoFrills,4.99,6.99,"Yellow Potato, 10 lb Bag",10
NoFrills,4.99,6.99,"Yellow Potato, 10 lb Bag",10
NoFrills,4.99,6.99,"Yellow Potato, 10 lb Bag",10
NoFrills,4.99,6.99,"Yellow Potato, 10 lb Bag",10
NoFrills,4.99,6.99,"Yellow Potato, 10 lb Bag",10
NoFrills,4.99,6.99,"Yellow Potato, 10 lb Bag",10
NoFrills,4.99,6.99,"Yellow Potato, 10 lb Bag",10
NoFrills,4.99,6.99,"Yellow Potato, 10 lb Bag",10
NoFrills,4.99,6.99,"Yellow Potato, 10 lb Bag",10
NoFrills,4.99,6.99,"Yellow Potato, 10 lb Bag",10
NoFrills,4.99,6.99,"Yellow Potato, 10 lb Bag",10
NoFrills,4.99,6.99,"Yellow Potato, 10 lb Bag",10
NoFrills,4.99,6.99,"Yellow Potato, 10 lb Bag",10
NoFrills,4.99,5.99,"Yellow Potato, 10 lb Bag",10
NoFrills,1.77,5.99,"Yellow Potato, 10 lb Bag",10
NoFrills,1.77,5.99,"Yellow Potato, 10 lb Bag",10
NoFrills,1.77,5.99,"Yellow Potato, 10 lb Bag",10
NoFrills,1.77,5.99,"Yellow Potato, 10 lb Bag",10
NoFrills,1.77,5.99,"Yellow Potato, 10 lb Bag",10
NoFrills,1.77,5.99,"Yellow Potato, 10 lb Bag",10
NoFrills,1.77,5.99,"Yellow Potato, 10 lb Bag",10
NoFrills,4.99,5.99,"Yellow Potato, 10 lb Bag",11
NoFrills,4.99,5.99,"Yellow Potato, 10 lb Bag",11
NoFrills,4.99,5.99,"Yellow Potato, 10 lb Bag",11
NoFrills,4.99,5.99,"Yellow Potato, 10 lb Bag",11
NoFrills,4.99,5.99,"Yellow Potato, 10 lb Bag",11
NoFrills,4.99,5.99,"Yellow Potato, 10 lb Bag",11
NoFrills,4.99,5.99,"Yellow Potato, 10 lb Bag",11
NoFrills,4.99,5.99,"Yellow Potato, 10 lb Bag",11
NoFrills,4.99,5.99,"Yellow Potato, 10 lb Bag",11
NoFrills,4.99,5.99,"Yellow Potato, 10 lb Bag",11
NoFrills,4.99,5.99,"Yellow Potato, 10 lb Bag",11
NoFrills,4.99,5.99,"Yellow Potato, 10 lb Bag",11
NoFrills,4.99,5.99,"Yellow Potato, 10 lb Bag",11
SaveOnFoods,7.99,8.99,"Little Potato Company - Little Charmers Yellow Potatoes, 1.36 Kilogram",9
SaveOnFoods,7.99,8.99,"Little Potato Company - Little Charmers Yellow Potatoes, 1.36 Kilogram",9
SaveOnFoods,7.99,8.99,"Little Potato Company - Little Charmers Yellow Potatoes, 1.36 Kilogram",9
SaveOnFoods,7.99,8.99,"Little Potato Company - Little Charmers Yellow Potatoes, 1.36 Kilogram",10
SaveOnFoods,7.99,8.99,"Little Potato Company - Little Charmers Yellow Potatoes, 1.36 Kilogram",10
SaveOnFoods,7.99,8.99,"Little Potato Company - Little Charmers Yellow Potatoes, 1.36 Kilogram",10
SaveOnFoods,7.99,8.99,"Little Potato Company - Little Charmers Yellow Potatoes, 1.36 Kilogram",10
SaveOnFoods,7.99,8.99,"Little Potato Company - Little Charmers Yellow Potatoes, 1.36 Kilogram",10
SaveOnFoods,7.99,8.99,"Little Potato Company - Little Charmers Yellow Potatoes, 1.36 Kilogram",10
SaveOnFoods,7.99,8.99,"Little Potato Company - Little Charmers Yellow Potatoes, 1.36 Kilogram",10
SaveOnFoods,7.99,8.99,"Little Potato Company - Little Charmers Yellow Potatoes, 1.36 Kilogram",10
SaveOnFoods,7.99,8.99,"Little Potato Company - Little Charmers Yellow Potatoes, 1.36 Kilogram",10
SaveOnFoods,7.99,8.99,"Little Potato Company - Little Charmers Yellow Potatoes, 1.36 Kilogram",10
SaveOnFoods,7.99,8.99,"Little Potato Company - Little Charmers Yellow Potatoes, 1.36 Kilogram",10
SaveOnFoods,7.99,8.99,"Little Potato Company - Little Charmers Yellow Potatoes, 1.36 Kilogram",10
SaveOnFoods,7.99,8.99,"Little Potato Company - Little Charmers Yellow Potatoes, 1.36 Kilogram",10
SaveOnFoods,7.99,8.99,"Little Potato Company - Little Charmers Yellow Potatoes, 1.36 Kilogram",10
SaveOnFoods,7.99,8.99,"Little Potato Company - Little Charmers Yellow Potatoes, 1.36 Kilogram",10
SaveOnFoods,7.99,8.99,"Little Potato Company - Little Charmers Yellow Potatoes, 1.36 Kilogram",10
SaveOnFoods,7.99,8.99,"Little Potato Company - Little Charmers Yellow Potatoes, 1.36 Kilogram",10
SaveOnFoods,7.99,8.99,"Little Potato Company - Little Charmers Yellow Potatoes, 1.36 Kilogram",10
SaveOnFoods,7.99,8.99,"Little Potato Company - Little Charmers Yellow Potatoes, 1.36 Kilogram",10
SaveOnFoods,7.99,8.99,"Little Potato Company - Little Charmers Yellow Potatoes, 1.36 Kilogram",10
SaveOnFoods,7.99,8.99,"Little Potato Company - Little Charmers Yellow Potatoes, 1.36 Kilogram",10
SaveOnFoods,7.99,8.99,"Little Potato Company - Little Charmers Yellow Potatoes, 1.36 Kilogram",10
SaveOnFoods,7.99,8.99,"Little Potato Company - Little Charmers Yellow Potatoes, 1.36 Kilogram",10
SaveOnFoods,7.99,8.99,"Little Potato Company - Little Charmers Yellow Potatoes, 1.36 Kilogram",10
Walmart,0.9400000000000001,3.4699999999999998,"Your Fresh Market Mini Yellow Potatoes, 1.5 lb",11
Walmart,0.9400000000000001,3.4699999999999998,"Your Fresh Market Mini Yellow Potatoes, 1.5 lb",11
Walmart,0.9400000000000001,3.4699999999999998,"Your Fresh Market Mini Yellow Potatoes, 1.5 lb",11
Walmart,0.9400000000000001,3.4699999999999998,"Your Fresh Market Mini Yellow Potatoes, 1.5 lb",11
Walmart,0.9400000000000001,3.4699999999999998,"Your Fresh Market Mini Yellow Potatoes, 1.5 lb",11
Walmart,0.9400000000000001,3.4699999999999998,"Your Fresh Market Mini Yellow Potatoes, 1.5 lb",11
Walmart,0.9400000000000001,3.4699999999999998,"Your Fresh Market Mini Yellow Potatoes, 1.5 lb",11
